race_id,HorseName,SexAge,finish_pos,is_top3,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,JockeyId,斤量,距離,水分量,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
202443062802,ファットドラゴン,牡2,1,1,2023/11/02,門別,晴,1,2歳未勝利(未勝利),,10,2,2,1.5,1.0,1,落合玄太,05578,55.0,ダ1000,,重,-26.0,1:02.2,-0.9,31.0,1-1,,37.3,458(-4),,,(アークグロリアス),50.0
202443062802,ファットドラゴン,牡2,1,1,2023/10/18,門別,晴,1,2歳未勝利(未勝利),,12,4,4,3.9,2.0,2,落合玄太,05578,55.0,ダ1100,,良,-16.0,1:09.7,0.1,27.0,1-1,,39.4,462(-2),,,ミエルシトロン,14.0
202443062802,ファットドラゴン,牡2,1,1,2023/10/05,門別,雨,1,2歳未勝利(未勝利),,11,4,4,2.9,1.0,4,落合玄太,05578,55.0,ダ1200,,稍,-20.0,1:17.5,1.1,8.0,1-1,,41.3,464(0),,,ベストカリフ,7.0
202443062802,キラン,牝3,2,1,2024/06/28,船橋,雨,2,3歳八,,11,8,11,10.9,3.0,2,山本大翔,05682,51.0,ダ1200,,不,-2.0,1:16.9,1.3,37.0,9-9-9,36.7-38.9,38.8,391(+15),,,ファットドラゴン,68.0
202443062802,キラン,牝2,2,1,2024/03/02,2小倉7,晴,9,あざみ賞(1勝クラス),,13,2,2,536.1,13.0,13,黛弘人,01109,55.0,芝1200,,稍,13.0,1:11.1,1.3,73.0,10-11,34.4-35.4,35.8,376(-8),,出遅れ,アンクルクロス,
202443062802,キラン,牝2,2,1,2024/02/25,2小倉6,晴,6,3歳未勝利,,18,7,15,373.8,17.0,15,勝浦正樹,01025,55.0,芝1200,,稍,5.0,1:11.9,2.1,53.0,15-17,34.2-35.6,36.6,384(+4),,出遅れ,トーラスシャイン,
202443062802,キラン,牝2,2,1,2024/02/04,1小倉8,曇,6,3歳未勝利,,18,5,10,440.1,17.0,12,黛弘人,01109,55.0,芝1200,,重,19.0,1:11.7,1.7,69.0,14-14,34.2-35.8,36.6,380(-12),,,トラペジスト,
202443062802,キラン,牝2,2,1,2023/12/10,5中山4,晴,2,2歳未勝利,,16,1,1,220.5,11.0,16,内田博幸,00422,55.0,芝1200,,良,-17.0,1:12.7,3.3,29.0,15-16,34.0-35.4,37.4,392(+4),,,モンレーヴ,
202443062802,キラン,牝2,2,1,2023/10/21,4新潟3,雨,5,2歳未勝利,,18,6,11,31.6,9.0,13,杉原誠人,01135,55.0,芝1000,,重,10.0,0:59.6,1.6,28.0,13,34.2-35.0,36.0,388(0),,,ルクスパラディ,
202443062802,キラン,牝2,2,1,2023/09/16,4中山3,曇,3,2歳未勝利,,12,5,5,29.2,7.0,6,嶋田純次,01134,55.0,芝1200,,良,-20.0,1:10.0,0.9,66.0,4-4,34.3-34.8,35.4,388(-2),,,キョウエイカンセ,
202443062802,キラン,牝2,2,1,2023/08/27,3新潟6,晴,3,2歳未勝利,,12,8,12,8.1,5.0,4,嶋田純次,01134,55.0,芝1000,,良,-5.0,0:56.8,0.2,65.0,6,33.8-33.6,33.4,390(-8),,,アサギリ,83.0
202443062802,キラン,牝2,2,1,2023/07/23,2福島8,晴,3,2歳未勝利,,13,4,6,161.9,11.0,10,岩部純二,00726,55.0,ダ1150,,良,-7.0,1:11.9,1.9,37.0,8-8,32.3-37.7,38.7,398(-4),,,クラークテソーロ,
202443062802,キラン,牝2,2,1,2023/07/08,2福島3,曇,6,2歳新馬,,12,2,2,37.7,9.0,5,岩部純二,00726,55.0,芝1200,,良,-6.0,1:12.0,1.6,51.0,4-4,35.0-35.4,36.6,402(0),,出遅れ,ラストクリスマス,72.0
202443062802,ドナミント,牝3,3,1,2024/06/28,船橋,雨,2,3歳八,,11,3,3,1.3,1.0,3,森泰斗,05342,54.0,ダ1200,,不,-2.0,1:17.1,1.5,35.0,4-6-4,36.7-38.9,39.9,451(+5),,,ファットドラゴン,42.5
202443062802,ドナミント,牝3,3,1,2024/05/19,3京都10,小雨,3,3歳未勝利,,18,5,10,205.7,13.0,16,酒井学,01034,55.0,芝1600,,良,-22.0,1:36.5,3.2,47.0,5-8,33.9-35.6,38.1,446(-2),,,ルクスマーベリック,
202443062802,ドナミント,牝3,3,1,2024/05/04,3京都5,晴,1,3歳未勝利,,16,1,1,103.9,10.0,8,和田竜二,01018,55.0,ダ1400,,良,-2.0,1:28.0,1.7,52.0,5-5,35.2-38.5,39.7,448(-6),,,トウカイポワール,
202443062802,ドナミント,牝2,3,1,2024/02/17,2京都7,曇,1,3歳未勝利,,15,2,2,54.3,9.0,8,和田竜二,01018,55.0,ダ1200,,稍,-9.0,1:13.8,1.8,59.0,7-6,34.8-37.2,38.3,454(+2),,,プレヴィスト,
202443062802,ドナミント,牝2,3,1,2024/01/28,2京都2,晴,1,3歳未勝利,,15,6,11,82.2,11.0,5,和田竜二,01018,55.0,ダ1200,,良,0.0,1:14.0,1.1,65.0,8-8,35.1-37.8,38.2,452(-6),,,アスタールテニウム,55.0
202443062802,ドナミント,牝2,3,1,2024/01/13,1京都4,晴,1,3歳未勝利,,16,2,3,18.0,7.0,4,和田竜二,01018,55.0,ダ1200,,良,8.0,1:14.8,1.2,62.0,5-5,35.9-37.7,38.3,458(+12),,,ピカリ,83.0
202443062802,ドナミント,牝2,3,1,2023/11/12,3京都4,曇,1,2歳未勝利,,13,6,8,19.1,5.0,7,和田竜二,01018,55.0,ダ1200,,稍,8.0,1:15.1,2.4,58.0,2-3,35.6-37.1,39.0,446(-12),,,ラヴオントップ,
202443062802,ドナミント,牝2,3,1,2023/10/21,2京都6,曇,1,2歳未勝利,,11,7,9,12.4,5.0,11,西村淳也,01171,55.0,芝1400,,良,-10.0,1:24.9,2.2,47.0,2-2,35.1-35.3,37.4,458(+4),,,タイキヴァンクール,
202443062802,ドナミント,牝2,3,1,2023/09/02,2札幌7,晴,5,2歳新馬,,13,7,10,4.0,2.0,6,武豊,00666,55.0,芝1500,,稍,-3.0,1:33.5,1.5,49.0,2-2-2,31.1-36.1,37.5,454(0),,,スプリングノヴァ,
202443062802,ナギサノナツコ,牝3,4,0,2024/06/28,船橋,雨,2,3歳八,,11,1,1,18.7,5.0,4,小林捺花,a04d6,50.0,ダ1200,,不,-2.0,1:17.3,1.7,32.0,1-1-1,36.7-38.9,40.6,430(-4),,,ファットドラゴン,25.5
202443062802,ナギサノナツコ,牝3,4,0,2024/06/21,浦和,雨,4,浦和800ラウンド(3歳),,12,6,7,4.4,2.0,9,山本大翔,05682,50.0,ダ800,,不,-17.0,0:50.5,2.8,1.0,8-10,35.3-35.9,37.6,434(-1),,,ヒューマンライツ,
202443062802,ナギサノナツコ,牝3,4,0,2024/05/30,船橋,晴,2,3歳七,,12,7,10,6.7,3.0,6,野畑凌,05630,54.0,ダ1200,,稍,-4.0,1:17.7,0.9,24.0,1-2-2,36.9-39.9,40.2,435(+1),,,イッポンミチ,
202443062802,ナギサノナツコ,牝3,4,0,2024/05/23,浦和,曇,1,3歳六,,11,4,4,15.4,6.0,10,野畑凌,05630,54.0,ダ1400,,稍,-4.0,1:36.2,5.8,1.0,2-2-5-8,39.0-37.6,43.1,434(+7),,,マシュー,
202443062802,ナギサノナツコ,牝2,4,0,2024/01/18,船橋,晴,2,3歳八,,12,3,3,16.5,6.0,4,山本聡紀,a02b0,54.0,ダ1200,,良,-5.0,1:17.4,1.4,27.0,1-2-2,37.0-39.0,40.2,427(-6),,,パドゥドゥ,30.0
202443062802,ナギサノナツコ,牝2,4,0,2023/12/17,船橋,晴,3,2歳六,,11,6,6,2.5,1.0,10,木間塚龍,05607,52.0,ダ1200,,良,5.0,1:19.9,1.4,4.0,8-10-10,36.5-42.0,41.5,433(+1),,,キングオブオーソ,
202443062802,ナギサノナツコ,牝2,4,0,2023/11/29,船橋,晴,2,2歳五,,11,5,5,2.4,1.0,4,野畑凌,05630,54.0,ダ1200,,良,-12.0,1:17.0,0.5,26.0,2-2-2,36.7-39.8,39.9,432(-3),,,プレストガウディー,36.0
202443062802,ナギサノナツコ,牝2,4,0,2023/10/27,船橋,晴,3,ユーカリデビュー(新馬)(2歳),,7,4,4,85.2,7.0,3,木間塚龍,05607,52.0,ダ1000,,良,-8.0,1:02.1,0.3,48.0,1-1,35.4-38.2,38.5,435(0),,,ヘマソラール,100.0
202443062802,ネコニコタツ,牝3,5,0,2024/06/28,船橋,雨,2,3歳八,,11,7,8,59.3,8.0,5.0,川島正太,05444,54.0,ダ1200,,不,-2.0,1:18.3,2.7,18.0,3-3-3,36.7-38.9,41.3,433(-8),,,ファットドラゴン,17.0
202443062802,ネコニコタツ,牝3,5,0,2024/04/14,船橋,晴,2,3歳八,,12,3,3,13.6,5.0,5.0,岡村健司,05562,54.0,ダ1200,,稍,-2.0,1:19.2,1.4,6.0,3-4-4,39.0-38.8,39.9,441(-3),,,ツヴァイカンプ,16.0
202443062802,ネコニコタツ,牝3,5,0,2024/03/07,船橋,曇,2,3歳八,,10,7,8,43.7,7.0,5.0,岡村健司,05562,54.0,ダ1200,,重,2.0,1:18.6,1.2,18.0,4-5-4,37.5-39.9,40.3,444(+1),,,アルティメット,20.0
202443062802,ネコニコタツ,牝3,5,0,2024/02/10,船橋,晴,4,3歳九,,12,4,4,14.5,6.0,5.0,服部茂史,05286,54.0,ダ1200,,稍,0.0,1:19.2,1.8,8.0,6-6-7,37.3-40.1,41.4,443(0),,,ディノポネラ,20.0
202443062802,ネコニコタツ,牝3,5,0,2024/01/18,船橋,晴,1,3歳九,,11,8,10,23.2,6.0,7.0,所蛍,a050f,51.0,ダ1200,,良,-5.0,1:19.5,2.5,-1.0,5-6-5,37.2-39.8,41.7,443(+6),,,ストロベリーキラー,
202443062802,ネコニコタツ,牝2,5,0,2023/12/18,船橋,晴,2,2歳九,,10,5,5,12.4,4.0,5.0,庄司大輔,a01d5,54.0,ダ1200,,良,4.0,1:19.7,1.8,5.0,5-7-7,37.2-40.7,42.0,437(-9),,,チュラバロー,23.0
202443062802,ネコニコタツ,牝2,5,0,2023/10/26,船橋,晴,3,ユーカリデビュー(2歳),,5,2,2,6.7,3.0,4.0,庄司大輔,a01d5,54.0,ダ1000,,良,-10.0,1:04.3,2.1,9.0,4-4,36.8-37.9,39.0,446(0),,,ゼアシュネル,60.0
202443062802,クラングファルベ,牝3,6,0,2024/06/28,船橋,雨,2,3歳八,,11,2,2,15.8,4.0,6,濱田達也,a0236,54.0,ダ1200,,不,-2.0,1:19.0,3.4,9.0,8-8-7,36.7-38.9,41.3,422(-5),,,ファットドラゴン,
202443062802,クラングファルベ,牝3,6,0,2024/05/30,船橋,晴,2,3歳七,,12,7,9,89.3,11.0,4,濱田達也,a0236,54.0,ダ1200,,稍,-4.0,1:17.5,0.7,27.0,4-4-4,36.9-39.9,39.6,427(+11),,,イッポンミチ,25.5
202443062802,クラングファルベ,牝2,6,0,2023/08/07,船橋,晴,3,2歳　選抜馬,,7,5,5,13.8,5.0,6,笹川翼,05524,54.0,ダ1500,,良,-4.0,1:42.4,1.7,2.0,4-4-3-3,32.8-40.9,42.3,416(-7),,,ファイナルハート,
202443062802,クラングファルベ,牝2,6,0,2023/07/22,船橋,晴,2,2歳二　三,,6,6,6,26.8,4.0,6,篠谷葵,05605,54.0,ダ1500,,良,2.0,1:43.6,5.7,-5.0,6-6-6-6,32.6-39.6,43.3,423(-3),,,バハマフレイバー,
202443062802,クラングファルベ,牝2,6,0,2023/06/23,船橋,曇,1,紅花特別(2歳),,10,1,1,39.4,6.0,6,篠谷葵,05605,54.0,ダ1200,,良,4.0,1:19.2,2.4,12.0,7-6-6,38.5-38.3,39.7,426(-9),,,リアルフレイバー,
202443062802,クラングファルベ,牝2,6,0,2023/05/05,船橋,晴,5,スズランデビュー(2歳),,3,1,1,3.3,2.0,2,篠谷葵,05605,54.0,ダ1000,,良,6.0,1:04.0,0.9,30.0,2-2,36.9-38.4,39.1,435(0),,,ルージュノデンゴン,160.0
202443062802,レガコ,牝3,7,0,2024/06/28,船橋,雨,2,3歳八,,11,4,4,22.8,6.0,7,小杉亮,a025d,54.0,ダ1200,,不,-2.0,1:19.1,3.5,8.0,7-7-8,36.7-38.9,41.5,450(-11),,,ファットドラゴン,
202443062802,レガコ,牝3,7,0,2024/05/30,船橋,晴,1,3歳八,,9,3,3,12.6,4.0,5,小杉亮,a025d,54.0,ダ1200,,稍,-4.0,1:17.6,1.4,26.0,2-2-3,36.7-39.5,40.8,461(-5),,,タカイチミッキー,17.0
202443062802,レガコ,牝3,7,0,2024/05/03,船橋,晴,2,3歳九,,12,5,5,24.4,5.0,5,小杉亮,a025d,54.0,ダ1200,,重,2.0,1:19.3,1.5,9.0,5-5-5,36.8-41.0,41.5,466(+11),,,グランファースト,17.0
202443062802,レガコ,牝2,7,0,2024/01/19,船橋,晴,2,3歳十,,11,6,6,16.4,5.0,6,西村栄喜,05457,54.0,ダ1200,,良,-1.0,1:19.2,1.1,7.0,5-4-4,37.4-40.7,41.1,455(+3),,,ドンチャオ,
202443062802,レガコ,牝2,7,0,2023/12/19,船橋,曇,3,ポインセチアデビュー(2歳),,7,7,7,63.2,7.0,5,木間塚龍,05607,52.0,ダ1000,,良,-6.0,1:03.9,0.6,20.0,5-6,36.0-39.2,39.2,452(0),,,ゴールデンステート,40.0
202443062802,リュウノヤンブー,牡3,8,0,2024/06/28,船橋,雨,2,3歳八,,11,5,5,105.6,10.0,8,木間塚龍,05607,55.0,ダ1200,,不,-2.0,1:19.1,3.5,8.0,11-10-10,36.7-38.9,40.8,551(+3),,,ファットドラゴン,
202443062802,リュウノヤンブー,牡3,8,0,2024/05/30,船橋,晴,2,3歳七,,12,5,5,28.0,8.0,11,野澤憲彦,05358,56.0,ダ1200,,稍,-4.0,1:19.7,2.9,-3.0,7-10-10,36.9-39.9,40.9,548(-4),,,イッポンミチ,
202443062802,リュウノヤンブー,牡2,8,0,2023/12/17,船橋,晴,5,2歳四　五,,8,8,8,14.5,5.0,8,和田譲治,05399,55.0,ダ1200,,良,5.0,1:19.1,1.9,15.0,5-4-5,37.3-39.9,40.6,552(-12),,,エミノマジェスティ,
202443062802,リュウノヤンブー,牡2,8,0,2023/11/22,浦和,晴,3,2歳四,,11,5,5,18.5,3.0,4,森泰斗,05342,55.0,ダ1400,,良,-10.0,1:32.8,1.6,32.0,7-6-5-5,38.9-38.7,39.3,564(+2),,,ヒテン,33.0
202443062802,リュウノヤンブー,牡2,8,0,2023/10/24,船橋,晴,3,2歳三,,10,3,3,29.8,7.0,8,和田譲治,05399,55.0,ダ1200,,良,-13.0,1:17.8,2.7,14.0,9-8-8,35.8-39.3,40.1,562(+4),,,ヘリアンフォラ,
202443062802,リュウノヤンブー,牡2,8,0,2023/09/27,船橋,曇,2,2歳五,,8,3,3,4.3,2.0,3,庄司大輔,a01d5,54.0,ダ1200,,良,-5.0,1:17.7,1.1,23.0,4-4-4,36.0-40.6,41.4,558(+6),,,ウマデスガナニカ,60.0
202443062802,リュウノヤンブー,牡2,8,0,2023/08/08,船橋,曇,3,ハイビスカスデビュー(2歳),,7,8,8,22.1,5.0,4,庄司大輔,a01d5,54.0,ダ1000,,良,-11.0,1:03.4,1.7,23.0,3-3,35.5-38.2,38.9,552(0),,,リノデスティーノ,60.0
202443062802,クリウエーブ,牡3,9,0,2024/06/28,船橋,雨,2,3歳八,,11,8,10,72.6,9.0,9,千野稜真,05668,53.0,ダ1200,,不,-2.0,1:19.4,3.8,3.0,6-4-5,36.7-38.9,42.2,430(-9),,,ファットドラゴン,
202443062802,クリウエーブ,牡3,9,0,2024/06/21,浦和,雨,4,浦和800ラウンド(3歳),,12,6,8,36.4,9.0,6,及川烈,05629,54.0,ダ800,,不,-17.0,0:49.6,1.9,20.0,4-5,35.3-35.9,37.0,439(-3),,,ヒューマンライツ,
202443062802,クリウエーブ,牡3,9,0,2024/05/23,浦和,曇,1,3歳六,,11,2,2,191.5,10.0,7,及川烈,05629,55.0,ダ1400,,稍,-4.0,1:34.4,4.0,21.0,4-4-4-5,39.0-37.6,41.1,442(+10),,,マシュー,
202443062802,クリウエーブ,牡3,9,0,2024/04/15,浦和,晴,1,3歳七,,11,6,7,56.4,7.0,9,及川烈,05629,54.0,ダ1400,,良,-4.0,1:34.9,2.7,15.0,4-3-4-6,37.8-40.7,42.6,432(-1),,,ワイルドウォリアー,
202443062802,クリウエーブ,牡3,9,0,2024/03/29,浦和,晴,6,3歳六,,7,2,2,4.5,3.0,4,及川烈,05629,54.0,ダ1400,,不,-4.0,1:34.6,2.4,18.0,4-5-5-4,39.3-38.9,40.2,433(+2),,,マドモアゼルジョリ,24.0
202443062802,クリウエーブ,牡3,9,0,2024/02/23,浦和,雨,3,3歳七,,11,6,7,5.3,3.0,6,及川烈,05629,54.0,ダ1400,,重,3.0,1:34.6,1.3,25.0,4-5-4-2,38.3-40.9,41.9,431(+4),,,デイジーキング,
202443062802,クリウエーブ,牡2,9,0,2024/01/09,浦和,晴,3,3歳四,,8,8,8,4.2,3.0,6,及川烈,05629,54.0,ダ1400,,良,-2.0,1:36.3,2.1,1.0,1-1-1-3,37.6-42.8,44.9,427(-7),,,マーケットメイク,
202443062802,クリウエーブ,牡2,9,0,2023/12/26,浦和,晴,1,クライマックスリレー(2歳),,9,8,8,38.6,7.0,2,及川烈,05629,53.0,ダ1400,,良,4.0,1:35.0,0.6,22.0,3-3-3-2,39.5-40.9,41.3,434(+26),,,ノース,80.0
202443062802,クリウエーブ,牡2,9,0,2023/05/30,浦和,曇,1,ドリームチャレンジ(2歳),,7,4,4,78.3,7.0,7,吉留孝司,05397,54.0,ダ800,,稍,-20.0,0:51.9,4.6,-31.0,6-6,34.8-35.4,38.8,408(0),,,ジャンゴ,
202443062802,リュウノアラジン,牝3,10,0,2024/06/28,船橋,雨,2,3歳八,,11,6,7,322.5,11.0,10,吉留孝司,05397,54.0,ダ1200,,不,-2.0,1:19.6,4.0,1.0,10-11-11,36.7-38.9,40.9,443(-9),,,ファットドラゴン,
202443062802,リュウノアラジン,牝3,10,0,2024/06/19,浦和,晴,3,熊谷宿賞(3歳),,12,4,4,194.9,12.0,12,吉留孝司,05397,54.0,ダ1400,,重,-7.0,1:35.0,2.7,11.0,4-4-9-9,38.5-40.5,42.4,452(+6),,,ショーシャンク,
202443062802,リュウノアラジン,牝3,10,0,2024/05/23,浦和,曇,1,3歳六,,11,6,7,223.2,11.0,11,吉留孝司,05397,54.0,ダ1400,,稍,-4.0,1:36.3,5.9,-1.0,8-9-10-11,39.0-37.6,42.1,446(0),,,マシュー,
202443062802,リュウノアラジン,牝3,10,0,2024/05/02,船橋,晴,1,3歳七,,12,6,8,242.8,11.0,10,吉留孝司,05397,54.0,ダ1200,,不,11.0,1:21.8,3.7,-16.0,12-12-12,37.5-40.6,42.1,446(-2),,,マイベネラブル,
202443062802,リュウノアラジン,牝3,10,0,2024/04/15,浦和,晴,2,ランチタイムチャレン(3歳),,12,7,9,185.1,11.0,10,澤田龍哉,05452,54.0,ダ1400,,良,-4.0,1:34.4,2.2,21.0,12-12-12-11,38.1-40.3,40.2,448(+4),,,アイスノート,
202443062802,リュウノアラジン,牝3,10,0,2024/03/25,浦和,雨,2,ランチタイムチャレン(3歳),,12,1,1,185.4,12.0,9,吉留孝司,05397,54.0,ダ1400,,稍,-7.0,1:34.0,2.1,22.0,8-8-8-7,38.3-39.7,41.1,444(+2),,,サンクラフィーネ,
202443062802,リュウノアラジン,牝3,10,0,2024/03/08,船橋,曇,5,3歳　220P,,8,1,1,123.8,7.0,6,吉留孝司,05397,54.0,ダ1500,,不,7.0,1:43.0,3.4,7.0,5-5-5-5,31.6-42.5,43.8,442(-2),,,オルペウス,
202443062802,リュウノアラジン,牝2,10,0,2024/02/19,浦和,曇,3,3歳五,,11,6,8,55.5,9.0,6,澤田龍哉,05452,54.0,ダ1400,,良,-11.0,1:33.4,1.1,25.0,7-6-6-5,37.6-41.3,41.3,444(0),,,ブエナローズ,
202443062802,リュウノアラジン,牝2,10,0,2024/01/29,川崎,晴,1,迦陵頻伽賞(3歳),,12,2,2,88.7,9.0,9,吉留孝司,05397,54.0,ダ1400,,良,11.0,1:38.0,2.8,-7.0,9-9-10-11,41.4-40.9,42.7,444(-7),,,ウィンドワーク,
202443062802,リュウノアラジン,牝2,10,0,2024/01/11,浦和,曇,3,3歳三,,10,4,4,88.5,9.0,6,達城龍次,05540,54.0,ダ1400,,良,3.0,1:34.8,1.9,23.0,10-10-10-9,37.0-41.6,40.7,451(+3),,,ニキ,
202443062802,リュウノアラジン,牝2,10,0,2023/12/21,浦和,晴,3,2歳二,,8,7,7,27.6,7.0,8,秋元耕成,05347,54.0,ダ1400,,良,-4.0,1:35.4,2.8,9.0,8-8-8-8,39.0-40.6,41.8,448(+7),,,カプローニ,
202443062802,リュウノアラジン,牝2,10,0,2023/11/28,水沢,曇,5,2歳B2一組,,9,1,1,11.5,5.0,5,大坪慎,05462,54.0,ダ1400,,不,-34.0,1:30.0,1.8,23.0,4-4-5-6,,38.9,441(-1),,,レッドオパール,5.3
202443062802,リュウノアラジン,牝2,10,0,2023/11/12,盛岡,雨,6,2歳B1,,10,7,7,22.2,7.0,8,木村暁,a01d1,54.0,ダ1600,,不,-16.0,1:44.4,1.3,15.0,7-8,,41.1,442(-1),,,ビッグサララルーフ,
202443062802,リュウノアラジン,牝2,10,0,2023/10/30,盛岡,晴,6,2歳B2,,10,4,4,8.9,5.0,1,大坪慎,05462,54.0,ダ1400,,良,-16.0,1:29.1,0.0,31.0,8-5,,39.1,443(0),,,(モズヤッパリネ),75.0
202443062802,リュウノアラジン,牝2,10,0,2023/10/16,盛岡,曇,6,フューチャーステップ(2歳),,11,6,7,22.1,7.0,7,大坪慎,05462,54.0,ダ1600,,稍,-28.0,1:42.9,2.0,18.0,6-5,,40.8,443(+4),,,セイバイラック,
202443062802,リュウノアラジン,牝2,10,0,2023/09/25,盛岡,晴,2,2歳,,11,8,11,2.6,1.0,2,木村暁,a01d1,54.0,ダ1200,,良,-11.0,1:16.9,0.8,14.0,3-3,,40.2,439(-1),,,エイシンソーラー,22.8
202443062802,リュウノアラジン,牝2,10,0,2023/09/11,水沢,曇,3,2歳,,10,8,9,9.1,5.0,1,木村暁,a01d1,54.0,ダ1300,,稍,-19.0,1:24.8,-0.4,18.0,2-2-2-2,,40.3,440(-5),,,(リリアン),55.0
202443062802,リュウノアラジン,牝2,10,0,2023/08/28,水沢,晴,3,2歳,,8,5,5,5.4,4.0,6,高松亮,05542,54.0,ダ1400,,良,-14.0,1:34.2,2.4,-5.0,6-6-6-6,,40.7,445(-5),,,エイシンノクターン,
202443062802,リュウノアラジン,牝2,10,0,2023/08/03,門別,曇,2,日高の地酒日高彗星・(未勝利)(2歳),,9,3,3,43.6,7.0,3,松井伸也,05502,54.0,ダ1000,,良,-10.0,1:05.0,1.4,1.0,7-7,,38.9,450(+6),,,クリスマスイヴ,10.5
202443062802,リュウノアラジン,牝2,10,0,2023/07/18,門別,晴,3,2歳牝馬未勝利(未勝利),,11,6,7,195.2,11.0,10,松井伸也,05502,54.0,ダ1100,,稍,-14.0,1:13.4,3.2,-26.0,10-11,,41.4,444(0),,,サウスヴィル,
202443062802,リュウノアラジン,牝2,10,0,2023/07/04,門別,曇,3,2歳未勝利(未勝利),,10,8,10,69.2,8.0,7,阿部龍,05492,54.0,ダ1000,,良,-13.0,1:04.7,2.0,3.0,10-10,,37.9,444(+6),,,アヤメイロ,
202443062802,リュウノアラジン,牝2,10,0,2023/06/21,門別,晴,3,2歳未勝利(未勝利),,12,8,11,72.9,8.0,9,阿部龍,05492,54.0,ダ1000,,良,-9.0,1:04.8,1.6,6.0,9-8,,39.3,438(-12),,,ラビリンスクィーン,
202443062802,リュウノアラジン,牝2,10,0,2023/06/01,門別,晴,4,JRA認定フレッシュ(新馬)(2歳),,9,4,4,36.0,6.0,7,岩橋勇二,05389,54.0,ダ1000,,良,-12.0,1:07.2,4.1,-37.0,8-8,,41.5,450(0),,,ジャズダンス,
202443062802,ブラックムート,牡3,11,0,2024/06/28,船橋,雨,2,3歳八,,11,7,9,51.9,7.0,11.0,石崎駿,05352,56.0,ダ1200,,不,-2.0,1:19.9,4.3,-3.0,5-5-6,36.7-38.9,42.7,469(-11),,,ファットドラゴン,
202443062802,ブラックムート,牡3,11,0,2024/06/21,浦和,雨,4,浦和800ラウンド(3歳),,12,7,10,11.1,5.0,7.0,濱田達也,a0236,55.0,ダ800,,不,-17.0,0:49.7,2.0,18.0,6-7,35.3-35.9,36.9,480(+3),,,ヒューマンライツ,
202443062802,ブラックムート,牡3,11,0,2024/05/30,船橋,晴,2,3歳七,,12,6,7,40.0,9.0,8.0,石崎駿,05352,56.0,ダ1200,,稍,-4.0,1:17.9,1.1,22.0,6-1-1,36.9-39.9,41.0,477(-1),,,イッポンミチ,
202443062802,ブラックムート,牡3,11,0,2024/05/03,船橋,晴,4,3歳八,,12,1,1,150.5,9.0,11.0,山中悠希,05598,56.0,ダ1200,,重,2.0,1:20.8,2.6,-11.0,1-1-2,36.4-41.8,44.4,478(+1),,,イツツボシ,
202443062802,ブラックムート,牡3,11,0,2024/04/13,船橋,晴,1,3歳七,,11,6,7,44.8,6.0,9.0,川島正太,05444,56.0,ダ1200,,稍,9.0,1:20.2,3.3,4.0,4-3-4,38.1-38.8,41.8,477(+3),,,フェイスザワン,
202443062802,ブラックムート,牡3,11,0,2024/03/04,船橋,晴,1,3歳六,,11,6,6,49.4,8.0,9.0,服部茂史,05286,56.0,ダ1200,,良,12.0,1:20.3,2.4,5.0,4-4-5,36.7-41.2,42.4,474(+1),,,ダンスケ,
202443062802,ブラックムート,牡2,11,0,2024/02/10,船橋,晴,5,3歳八,,10,6,6,58.6,6.0,3.0,服部茂史,05286,56.0,ダ1200,,稍,0.0,1:19.1,0.9,10.0,1-1-1,37.6-40.6,41.5,473(+6),,,カナーリオ,50.0
202443062802,ブラックムート,牡2,11,0,2024/01/18,船橋,晴,1,3歳九,,11,2,2,16.3,3.0,11.0,山中悠希,05598,56.0,ダ1200,,良,-5.0,1:21.0,4.0,-21.0,2-2-2,37.2-39.8,43.5,467(-7),,,ストロベリーキラー,
202443062802,ブラックムート,牡2,11,0,2023/12/17,船橋,晴,2,2歳七,,12,8,12,24.9,8.0,9.0,山中悠希,05598,55.0,ダ1200,,良,5.0,1:21.3,3.3,-15.0,8-8-8,37.6-40.4,43.2,474(0),,,グランデソレイユ,
202443062802,ブラックムート,牡2,11,0,2023/11/30,船橋,晴,2,2歳七,,8,6,6,13.6,4.0,3.0,山中悠希,05598,55.0,ダ1200,,良,-6.0,1:18.4,0.9,13.0,1-1-1,38.3-39.2,40.1,474(+1),,,スパイオンハート,60.0
202443062802,ブラックムート,牡2,11,0,2023/10/27,船橋,晴,2,2歳　未受賞ア,,7,3,3,5.3,4.0,5.0,所蛍,a050f,52.0,ダ1200,,良,-5.0,1:19.1,1.4,5.0,1-1-2,37.1-40.6,42.0,473(-7),,,エスペランサカズ,24.0
202443062802,ブラックムート,牡2,11,0,2023/09/28,船橋,晴,3,ローズデビュー(2歳),,8,1,1,28.6,7.0,8.0,山中悠希,05598,54.0,ダ1000,,良,-12.0,1:05.9,2.1,-19.0,1-1,36.7-39.6,41.7,480(0),,,キープカミング,
202443053001,タカイチミッキー,牡3,1,1,2024/05/30,船橋,晴,1,3歳八,,9,6,6,1.1,1.0,1,和田譲治,05399,56.0,ダ1200,,稍,-4.0,1:16.2,-0.6,45.0,3-3-2,36.7-39.5,39.3,479(+3),,,(ジュエリークローム),170.0
